cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur,cost_variance_eur,cost_variance_pct
2143,2021-11-01,1142,615.11,638.58,23.47,0.038155777015493164
2144,2021-11-01,1143,597.57,585.35,-12.22,-0.02044948708937865
2145,2021-11-01,1144,657.54,628.58,-28.96,-0.04404294795753871
2146,2021-11-01,1145,673.63,710.45,36.82,0.05465908584831436
2147,2021-11-01,1146,528.41,523.12,-5.29,-0.010011165572188263
2148,2021-11-01,1147,739.64,751.98,12.34,0.016683792115083012
2149,2021-11-01,1148,591.54,591.03,-0.51,-0.0008621564053149406
2150,2021-11-01,1149,658.51,649.96,-8.55,-0.012983857496469301
2151,2021-11-01,1150,542.23,569.98,27.75,0.051177544584401456
2152,2021-11-01,1151,531.18,506.76,-24.42,-0.04597311645769796
2153,2021-11-01,1152,660.37,645.3,-15.07,-0.022820540000302862
2154,2021-11-01,1153,585.87,575.12,-10.75,-0.018348780446174065
2155,2021-11-01,1154,717.91,749.67,31.76,0.04423952863172264
2156,2021-11-01,1155,562.08,592.85,30.77,0.05474309706803302
2157,2021-11-01,1156,484.46,514.98,30.52,0.06299797712917475
2158,2021-11-01,1157,491.25,477.22,-14.03,-0.028559796437659032
2159,2021-11-01,1158,733.31,748.59,15.28,0.020837026632665585
2160,2021-11-01,1159,584.34,580.98,-3.36,-0.005750077009959955
2161,2021-11-01,1160,48.82,48.5,-0.32,-0.006554690700532569
2162,2021-11-01,1161,41.12,40.92,-0.2,-0.0048638132295719845
2163,2021-11-01,1162,43.89,43.61,-0.28,-0.006379585326953748
2164,2021-11-01,1163,43.79,46.1,2.31,0.05275176981045901
2165,2021-11-01,1164,31.43,33.77,2.34,0.0744511613108495
2166,2021-11-01,1165,41.51,41.76,0.25,0.006022645145748013
2167,2021-11-01,1166,38.55,37.44,-1.11,-0.028793774319066146
2168,2021-11-01,1167,57.12,56.93,-0.19,-0.003326330532212885
2169,2021-11-01,1168,45.69,46.81,1.12,0.024513022543226088
2170,2021-11-01,1169,54.28,58.37,4.09,0.07535003684598379
2171,2021-11-01,1170,38.27,36.94,-1.33,-0.03475307029004442
2172,2021-11-01,1171,32.93,31.53,-1.4,-0.042514424536896446
2173,2021-11-01,1172,48.07,48.92,0.85,0.01768254628666528
2174,2021-11-01,1173,47.45,48.45,1.0,0.02107481559536354
2175,2021-11-01,1174,44.83,43.87,-0.96,-0.02141423154137854
2176,2021-11-01,1175,44.09,42.91,-1.18,-0.02676343842141075
2177,2021-11-01,1176,39.04,40.1,1.06,0.027151639344262294
2178,2021-11-01,1177,54.66,57.59,2.93,0.05360409806073912
2179,2021-11-01,1178,38.01,37.19,-0.82,-0.02157327019205472
2180,2021-11-01,1179,42.81,46.04,3.23,0.07544966129409017
2181,2021-11-01,1180,73.27,73.11,-0.16,-0.002183704108093353
2182,2021-11-01,1181,76.36,76.96,0.6,0.00785751702462022
2183,2021-11-01,1182,100.27,98.27,-2.0,-0.01994614540740002
2184,2021-11-01,1183,114.96,115.02,0.06,0.0005219206680584551
2185,2021-11-01,1184,89.04,92.02,2.98,0.033468104222821204
2186,2021-11-01,1185,76.91,73.49,-3.42,-0.04446755948511247
2187,2021-11-01,1186,82.71,80.04,-2.67,-0.03228146536089953
2188,2021-11-01,1187,119.54,126.08,6.54,0.05470972059561653
2189,2021-11-01,1188,87.49,86.18,-1.31,-0.014973139787404275
2190,2021-11-01,1189,85.73,86.76,1.03,0.012014464014930596
2191,2021-11-01,1190,54.74,58.1,3.36,0.061381074168797956
2192,2021-11-01,1191,68.76,72.13,3.37,0.049011052937754505
2193,2021-11-01,1192,102.44,105.81,3.37,0.032897305739945336
2194,2021-11-01,1193,97.41,97.58,0.17,0.0017452006980802793
2195,2021-11-01,1194,125.1,122.57,-2.53,-0.020223820943245402
2196,2021-11-01,1195,81.47,82.28,0.81,0.009942310052780165
2197,2021-11-01,1196,96.91,92.18,-4.73,-0.04880817253121453
2198,2021-11-01,1197,105.5,107.97,2.47,0.023412322274881516
2199,2021-11-01,1198,108.54,112.11,3.57,0.03289110005527916
2200,2021-11-01,1199,107.77,113.15,5.38,0.04992112832884847
2201,2021-12-01,1000,731.03,737.45,6.42,0.008782129324377932
2202,2021-12-01,1001,710.23,737.91,27.68,0.03897329034256508
2203,2021-12-01,1002,771.81,734.79,-37.02,-0.047965172775683136
2204,2021-12-01,1003,764.5,807.77,43.27,0.05659908436886854
2205,2021-12-01,1004,738.85,704.73,-34.12,-0.04617987412871354
2206,2021-12-01,1005,815.32,878.88,63.56,0.07795712113035373
2207,2021-12-01,1006,746.85,753.98,7.13,0.009546763071567248
2208,2021-12-01,1007,964.33,998.07,33.74,0.03498802277228749
2209,2021-12-01,1008,688.89,657.88,-31.01,-0.04501444352509109
2210,2021-12-01,1009,550.67,556.17,5.5,0.009987833003432183
2211,2021-12-01,1010,532.03,564.38,32.35,0.06080484183222751
2212,2021-12-01,1011,672.24,659.97,-12.27,-0.018252409853623707
2213,2021-12-01,1012,778.89,837.11,58.22,0.07474739693666628
2214,2021-12-01,1013,563.97,596.84,32.87,0.058283242016419316
2215,2021-12-01,1014,573.34,588.66,15.32,0.02672061952767991
2216,2021-12-01,1015,543.18,529.11,-14.07,-0.025903015574947532
2217,2021-12-01,1016,705.19,700.4,-4.79,-0.00679249563947305
2218,2021-12-01,1017,792.61,834.25,41.64,0.05253529478558181
2219,2021-12-01,1018,568.02,606.82,38.8,0.06830745396288863
2220,2021-12-01,1019,633.62,638.49,4.87,0.007685994760266406
2221,2021-12-01,1020,545.47,556.83,11.36,0.02082607659449649
2222,2021-12-01,1021,377.96,400.01,22.05,0.058339506826119165
2223,2021-12-01,1022,493.1,471.32,-21.78,-0.0441695396471304
2224,2021-12-01,1023,424.17,451.15,26.98,0.06360657283636278
2225,2021-12-01,1024,385.68,414.94,29.26,0.07586600290396184
2226,2021-12-01,1025,401.47,413.4,11.93,0.02971579445537649
2227,2021-12-01,1026,396.36,379.35,-17.01,-0.042915531335149866
2228,2021-12-01,1027,577.18,606.58,29.4,0.05093731591531238
2229,2021-12-01,1028,463.89,475.1,11.21,0.024165211580331546
2230,2021-12-01,1029,499.18,486.74,-12.44,-0.024920870227172563
2231,2021-12-01,1030,387.43,390.09,2.66,0.0068657563947035595
2232,2021-12-01,1031,537.36,527.55,-9.81,-0.01825591782045556
2233,2021-12-01,1032,469.03,464.65,-4.38,-0.009338421849348655
2234,2021-12-01,1033,520.96,524.6,3.64,0.006987100737100737
2235,2021-12-01,1034,446.41,478.19,31.78,0.07119016151071884
2236,2021-12-01,1035,519.41,537.6,18.19,0.035020504033422536
2237,2021-12-01,1036,431.69,461.23,29.54,0.06842873358196855
2238,2021-12-01,1037,561.93,559.31,-2.62,-0.004662502446923994
2239,2021-12-01,1038,383.34,398.27,14.93,0.03894714874523921
2240,2021-12-01,1039,641.17,691.01,49.84,0.07773289455214685
2241,2021-12-01,1040,258.88,267.32,8.44,0.03260197775030902
2242,2021-12-01,1041,250.33,250.59,0.26,0.0010386290097071866
2243,2021-12-01,1042,324.07,315.99,-8.08,-0.024932884870552657
2244,2021-12-01,1043,338.59,333.72,-4.87,-0.014383177294072477
2245,2021-12-01,1044,272.99,273.13,0.14,0.0005128392981427891
2246,2021-12-01,1045,272.52,263.14,-9.38,-0.03441949214736533
2247,2021-12-01,1046,351.04,350.5,-0.54,-0.0015382862351868733
2248,2021-12-01,1047,273.48,287.04,13.56,0.049583150504607286
2249,2021-12-01,1048,291.77,303.34,11.57,0.03965452239777907
2250,2021-12-01,1049,376.48,390.54,14.06,0.03734594135146621
2251,2021-12-01,1050,289.79,278.45,-11.34,-0.03913178508575175
2252,2021-12-01,1051,294.44,295.37,0.93,0.003158538242086673
2253,2021-12-01,1052,287.95,309.53,21.58,0.07494356659142212
2254,2021-12-01,1053,370.68,356.67,-14.01,-0.03779540304305601
2255,2021-12-01,1054,342.18,330.96,-11.22,-0.032789759775556725
2256,2021-12-01,1055,301.22,290.52,-10.7,-0.0355222096806321
2257,2021-12-01,1056,278.17,294.16,15.99,0.05748283423805586
2258,2021-12-01,1057,296.85,283.36,-13.49,-0.04544382684857672
2259,2021-12-01,1058,277.51,290.47,12.96,0.04670101978307088
2260,2021-12-01,1059,286.56,306.68,20.12,0.07021217197096594
2261,2021-12-01,1060,70.63,75.83,5.2,0.07362310632875549
2262,2021-12-01,1061,144.42,151.42,7.0,0.04846974103309791
2263,2021-12-01,1062,111.76,109.95,-1.81,-0.016195418754473872
2264,2021-12-01,1063,86.11,83.91,-2.2,-0.025548716757635582
2265,2021-12-01,1064,84.9,85.57,0.67,0.007891637220259129
2266,2021-12-01,1065,87.07,87.05,-0.02,-0.0002297002411852532
2267,2021-12-01,1066,94.54,99.4,4.86,0.05140681193145758
2268,2021-12-01,1067,92.73,90.34,-2.39,-0.02577375175239944
2269,2021-12-01,1068,118.14,119.26,1.12,0.009480277636702217
2270,2021-12-01,1069,103.03,103.37,0.34,0.0033000097059108996
2271,2021-12-01,1070,121.59,121.95,0.36,0.0029607698001480384
2272,2021-12-01,1071,93.34,92.82,-0.52,-0.005571030640668524
2273,2021-12-01,1072,119.72,118.38,-1.34,-0.01119278316070832
2274,2021-12-01,1073,89.9,91.19,1.29,0.014349276974416018
2275,2021-12-01,1074,96.01,100.79,4.78,0.04978648057494011
2276,2021-12-01,1075,161.52,166.57,5.05,0.031265477959385835
2277,2021-12-01,1076,112.57,118.04,5.47,0.04859198720795949
2278,2021-12-01,1077,151.98,154.6,2.62,0.017239110409264378
2279,2021-12-01,1078,107.46,115.55,8.09,0.07528382654010794
2280,2021-12-01,1079,89.36,86.12,-3.24,-0.03625783348254252
2281,2021-12-01,1080,602.02,602.03,0.01,1.66107438291086e-05
2282,2021-12-01,1081,507.8,506.2,-1.6,-0.0031508467900748325
2283,2021-12-01,1082,547.77,572.18,24.41,0.04456249885901017
2284,2021-12-01,1083,537.29,534.93,-2.36,-0.004392413780267639
2285,2021-12-01,1084,414.34,422.43,8.09,0.01952502775498383
2286,2021-12-01,1085,447.73,474.29,26.56,0.05932146606213566
2287,2021-12-01,1086,408.35,394.49,-13.86,-0.03394147177666218
2288,2021-12-01,1087,313.92,317.06,3.14,0.010002548419979612
2289,2021-12-01,1088,713.41,695.07,-18.34,-0.025707517416352448
2290,2021-12-01,1089,319.12,314.41,-4.71,-0.014759338179994986
2291,2021-12-01,1090,412.22,433.35,21.13,0.05125903643685411
2292,2021-12-01,1091,466.97,456.56,-10.41,-0.02229265263293145
2293,2021-12-01,1092,431.62,446.25,14.63,0.033895556276354204
2294,2021-12-01,1093,394.12,412.98,18.86,0.04785344565107074
2295,2021-12-01,1094,438.99,448.78,9.79,0.02230119137110185
2296,2021-12-01,1095,481.51,470.86,-10.65,-0.022117920707773464
2297,2021-12-01,1096,517.18,549.91,32.73,0.06328550988050582
2298,2021-12-01,1097,425.06,430.98,5.92,0.013927445537100645
2299,2021-12-01,1098,373.79,400.75,26.96,0.07212606008721474
2300,2021-12-01,1099,555.75,534.42,-21.33,-0.038380566801619435
2301,2021-12-01,1100,870.97,900.65,29.68,0.03407694868939229
2302,2021-12-01,1101,838.72,833.72,-5.0,-0.005961465089660435
2303,2021-12-01,1102,1083.44,1085.91,2.47,0.0022797755297939894
2304,2021-12-01,1103,1142.03,1108.64,-33.39,-0.029237410575904312
2305,2021-12-01,1104,825.74,805.86,-19.88,-0.02407537481531717
2306,2021-12-01,1105,885.64,857.49,-28.15,-0.03178492389684296
2307,2021-12-01,1106,917.62,929.9,12.28,0.013382445892635295
2308,2021-12-01,1107,812.32,867.15,54.83,0.06749803033287374
2309,2021-12-01,1108,1009.33,989.66,-19.67,-0.01948817532422498
2310,2021-12-01,1109,946.31,902.53,-43.78,-0.046263909289767625
2311,2021-12-01,1110,802.93,836.53,33.6,0.04184673632819798
2312,2021-12-01,1111,1147.86,1130.76,-17.1,-0.014897287125607653
2313,2021-12-01,1112,818.55,820.01,1.46,0.00178364180563191
2314,2021-12-01,1113,911.0,921.21,10.21,0.011207464324917673
2315,2021-12-01,1114,1131.94,1080.78,-51.16,-0.04519674187677792
2316,2021-12-01,1115,939.11,932.9,-6.21,-0.006612643886232709
2317,2021-12-01,1116,987.51,1029.56,42.05,0.04258184727243269
2318,2021-12-01,1117,1005.32,1025.45,20.13,0.02002347511240202
2319,2021-12-01,1118,807.25,768.53,-38.72,-0.047965314338804584
2320,2021-12-01,1119,756.48,744.36,-12.12,-0.016021573604060913
2321,2021-12-01,1120,63.05,63.69,0.64,0.010150674068199842
2322,2021-12-01,1121,67.2,71.99,4.79,0.0712797619047619
2323,2021-12-01,1122,46.73,47.45,0.72,0.015407661031457309
2324,2021-12-01,1123,56.66,54.25,-2.41,-0.04253441581362513
2325,2021-12-01,1124,50.99,53.84,2.85,0.05589331241419886
2326,2021-12-01,1125,63.92,66.44,2.52,0.039424280350438046
2327,2021-12-01,1126,53.39,52.67,-0.72,-0.013485671474058812
2328,2021-12-01,1127,44.9,43.58,-1.32,-0.029398663697104678
2329,2021-12-01,1128,68.36,65.81,-2.55,-0.03730251609128145
2330,2021-12-01,1129,38.6,38.73,0.13,0.0033678756476683935
2331,2021-12-01,1130,52.09,52.53,0.44,0.008446918794394317
2332,2021-12-01,1131,62.89,62.84,-0.05,-0.0007950389569088885
2333,2021-12-01,1132,69.02,67.48,-1.54,-0.02231237322515213
2334,2021-12-01,1133,53.55,54.05,0.5,0.009337068160597572
2335,2021-12-01,1134,70.84,69.7,-1.14,-0.016092603049124788
2336,2021-12-01,1135,53.63,53.96,0.33,0.006153272422151781
2337,2021-12-01,1136,51.57,51.91,0.34,0.006592980414969944
2338,2021-12-01,1137,52.06,50.64,-1.42,-0.02727621974644641
2339,2021-12-01,1138,47.28,47.46,0.18,0.0038071065989847717
2340,2021-12-01,1139,58.38,56.93,-1.45,-0.024837273038711888
2341,2021-12-01,1140,727.66,700.06,-27.6,-0.037929802380232525
2342,2021-12-01,1141,602.53,597.68,-4.85,-0.00804939173153204
2343,2021-12-01,1142,576.51,612.22,35.71,0.06194168357877574
2344,2021-12-01,1143,621.27,631.03,9.76,0.015709755822750172
2345,2021-12-01,1144,683.86,696.19,12.33,0.01803000614160793
2346,2021-12-01,1145,650.5,621.88,-28.62,-0.04399692544196772
2347,2021-12-01,1146,519.92,553.14,33.22,0.0638944452992768
2348,2021-12-01,1147,735.02,758.07,23.05,0.03135969089276482
2349,2021-12-01,1148,603.88,609.47,5.59,0.009256805987944625
2350,2021-12-01,1149,681.89,693.65,11.76,0.01724618340201499
2351,2021-12-01,1150,552.75,589.24,36.49,0.06601537765716871
2352,2021-12-01,1151,511.66,539.34,27.68,0.054098424735175704
2353,2021-12-01,1152,652.34,677.09,24.75,0.037940337860624826
2354,2021-12-01,1153,551.76,533.26,-18.5,-0.03352907061041032
2355,2021-12-01,1154,719.87,768.95,49.08,0.06817897675969273
2356,2021-12-01,1155,551.92,555.44,3.52,0.006377735903754167
2357,2021-12-01,1156,471.48,498.93,27.45,0.0582209213540341
2358,2021-12-01,1157,511.84,511.77,-0.07,-0.000136761487964989
2359,2021-12-01,1158,681.34,684.75,3.41,0.005004843396835648
2360,2021-12-01,1159,604.6,652.29,47.69,0.07887859741978168
2361,2021-12-01,1160,46.89,49.7,2.81,0.0599274898699083
2362,2021-12-01,1161,41.75,40.28,-1.47,-0.03520958083832335
2363,2021-12-01,1162,44.39,42.37,-2.02,-0.0455057445370579
2364,2021-12-01,1163,43.7,46.7,3.0,0.06864988558352403
2365,2021-12-01,1164,32.39,30.78,-1.61,-0.04970669959864155
2366,2021-12-01,1165,40.44,39.19,-1.25,-0.030909990108803166
2367,2021-12-01,1166,39.57,39.23,-0.34,-0.00859236795552186
2368,2021-12-01,1167,57.71,61.45,3.74,0.06480679258360769
2369,2021-12-01,1168,43.78,43.95,0.17,0.003883051621745089
2370,2021-12-01,1169,52.09,52.98,0.89,0.01708581301593396
2371,2021-12-01,1170,38.72,41.14,2.42,0.0625
2372,2021-12-01,1171,32.5,33.9,1.4,0.043076923076923075
2373,2021-12-01,1172,46.87,48.42,1.55,0.033070194154043095
2374,2021-12-01,1173,47.67,47.38,-0.29,-0.006083490664988462
2375,2021-12-01,1174,45.61,48.58,2.97,0.06511729883797412
2376,2021-12-01,1175,42.56,43.82,1.26,0.029605263157894735
2377,2021-12-01,1176,41.65,40.21,-1.44,-0.034573829531812726
2378,2021-12-01,1177,55.91,56.28,0.37,0.006617778572706135
2379,2021-12-01,1178,38.24,40.04,1.8,0.04707112970711297
2380,2021-12-01,1179,44.01,46.75,2.74,0.06225857759600091
2381,2021-12-01,1180,73.94,76.8,2.86,0.038680010819583444
2382,2021-12-01,1181,78.53,82.82,4.29,0.05462880427861964
2383,2021-12-01,1182,100.19,105.05,4.86,0.048507835113284756
2384,2021-12-01,1183,117.83,117.39,-0.44,-0.0037341933293728253
2385,2021-12-01,1184,92.78,91.51,-1.27,-0.013688294891140332
2386,2021-12-01,1185,76.8,79.88,3.08,0.04010416666666667
2387,2021-12-01,1186,80.17,80.11,-0.06,-0.0007484096295372333
2388,2021-12-01,1187,116.91,123.08,6.17,0.05277563938072021
2389,2021-12-01,1188,82.94,86.45,3.51,0.04231974921630094
2390,2021-12-01,1189,83.77,85.14,1.37,0.016354303449922405
2391,2021-12-01,1190,57.84,58.84,1.0,0.017289073305670817
2392,2021-12-01,1191,65.96,64.46,-1.5,-0.02274105518496058
2393,2021-12-01,1192,106.86,107.85,0.99,0.009264458169567658
2394,2021-12-01,1193,99.26,104.39,5.13,0.05168245013096917
2395,2021-12-01,1194,117.44,117.44,0.0,0.0
2396,2021-12-01,1195,79.99,80.86,0.87,0.010876359544943117
2397,2021-12-01,1196,94.39,98.37,3.98,0.04216548363174065
2398,2021-12-01,1197,97.82,104.5,6.68,0.06828869351870782
2399,2021-12-01,1198,108.83,112.21,3.38,0.03105761279059083
2400,2021-12-01,1199,109.89,109.57,-0.32,-0.002912002912002912
2401,2022-01-01,1000,775.17,826.86,51.69,0.06668214714191725
2402,2022-01-01,1001,686.86,702.85,15.99,0.023279853245202806
2403,2022-01-01,1002,727.36,734.09,6.73,0.009252639683238011
2404,2022-01-01,1003,805.88,806.65,0.77,0.0009554772422693204
2405,2022-01-01,1004,794.09,798.13,4.04,0.005087584530720699
2406,2022-01-01,1005,861.24,837.54,-23.7,-0.027518461752821514
2407,2022-01-01,1006,745.72,793.07,47.35,0.06349568202542509
2408,2022-01-01,1007,1004.03,1016.72,12.69,0.01263906456978377
2409,2022-01-01,1008,684.75,724.3,39.55,0.05775830595107703
2410,2022-01-01,1009,603.7,576.87,-26.83,-0.044442603942355476
2411,2022-01-01,1010,544.14,578.65,34.51,0.06342117837321277
2412,2022-01-01,1011,681.89,720.31,38.42,0.056343398495358486
2413,2022-01-01,1012,751.18,807.63,56.45,0.07514843313187253
2414,2022-01-01,1013,543.33,565.39,22.06,0.04060147608267536
2415,2022-01-01,1014,598.08,630.37,32.29,0.053989432851792404
2416,2022-01-01,1015,544.54,524.93,-19.61,-0.036012046865244056
2417,2022-01-01,1016,703.5,756.51,53.01,0.07535181236673774
2418,2022-01-01,1017,769.49,789.31,19.82,0.025757319783233052
2419,2022-01-01,1018,563.71,550.71,-13.0,-0.023061503255219884
2420,2022-01-01,1019,643.92,678.48,34.56,0.05367126351099515
2421,2022-01-01,1020,543.39,544.02,0.63,0.0011593882846574284
2422,2022-01-01,1021,389.76,371.03,-18.73,-0.048055213464696225
2423,2022-01-01,1022,501.73,493.67,-8.06,-0.016064417116775954
2424,2022-01-01,1023,452.84,432.9,-19.94,-0.044033212613726704
2425,2022-01-01,1024,423.92,406.92,-17.0,-0.040101906020003776
2426,2022-01-01,1025,435.22,435.53,0.31,0.0007122834428564863
2427,2022-01-01,1026,418.64,451.61,32.97,0.07875501624307281
2428,2022-01-01,1027,611.56,639.28,27.72,0.045326705474524165
2429,2022-01-01,1028,473.8,501.96,28.16,0.059434360489658083
2430,2022-01-01,1029,485.39,520.34,34.95,0.07200395558210923
2431,2022-01-01,1030,428.31,409.34,-18.97,-0.04429035044710607
2432,2022-01-01,1031,542.97,579.13,36.16,0.06659668121627346
2433,2022-01-01,1032,463.45,459.37,-4.08,-0.008803538677311469
2434,2022-01-01,1033,525.24,541.26,16.02,0.03050034270047978
2435,2022-01-01,1034,473.37,468.23,-5.14,-0.010858313792593532
2436,2022-01-01,1035,539.41,543.65,4.24,0.007860440110491092
2437,2022-01-01,1036,447.43,480.08,32.65,0.07297230851753347
2438,2022-01-01,1037,566.18,578.05,11.87,0.020965064113886045
2439,2022-01-01,1038,371.72,367.91,-3.81,-0.010249650274400087
2440,2022-01-01,1039,630.83,612.34,-18.49,-0.02931059080893426
2441,2022-01-01,1040,262.69,280.71,18.02,0.0685979671856561
2442,2022-01-01,1041,257.61,263.6,5.99,0.023252202942432357
2443,2022-01-01,1042,329.3,323.61,-5.69,-0.017279076829638626
2444,2022-01-01,1043,343.53,367.1,23.57,0.0686111838849591
2445,2022-01-01,1044,281.07,269.67,-11.4,-0.04055929127975237
2446,2022-01-01,1045,284.18,282.46,-1.72,-0.006052501935393061
2447,2022-01-01,1046,362.27,364.09,1.82,0.005023877218649074
2448,2022-01-01,1047,268.28,282.3,14.02,0.05225883405397346
2449,2022-01-01,1048,314.24,339.22,24.98,0.07949338085539714
2450,2022-01-01,1049,416.62,412.3,-4.32,-0.01036916134607076
2451,2022-01-01,1050,305.43,297.6,-7.83,-0.025635988606227286
2452,2022-01-01,1051,301.15,306.81,5.66,0.018794620620953013
2453,2022-01-01,1052,289.24,303.31,14.07,0.048644724104549855
2454,2022-01-01,1053,394.48,384.08,-10.4,-0.026363820726019064
2455,2022-01-01,1054,352.43,379.78,27.35,0.07760406321822773
2456,2022-01-01,1055,291.45,296.18,4.73,0.016229198833419112
2457,2022-01-01,1056,292.43,294.37,1.94,0.006634066272270287
2458,2022-01-01,1057,310.37,312.9,2.53,0.008151561040048974
2459,2022-01-01,1058,271.41,274.0,2.59,0.009542758188718175
2460,2022-01-01,1059,296.52,293.77,-2.75,-0.009274247942803184
2461,2022-01-01,1060,74.75,75.09,0.34,0.004548494983277592
2462,2022-01-01,1061,143.99,148.98,4.99,0.03465518438780471
2463,2022-01-01,1062,115.91,111.86,-4.05,-0.03494090242429471
2464,2022-01-01,1063,88.92,84.68,-4.24,-0.04768331084120558
2465,2022-01-01,1064,84.32,88.3,3.98,0.0472011385199241
2466,2022-01-01,1065,93.59,97.52,3.93,0.041991665776258146
2467,2022-01-01,1066,97.09,98.06,0.97,0.009990730250283242
2468,2022-01-01,1067,96.4,101.92,5.52,0.05726141078838174
2469,2022-01-01,1068,121.86,120.31,-1.55,-0.012719514196619071
2470,2022-01-01,1069,109.49,110.03,0.54,0.004931957256370445
2471,2022-01-01,1070,127.68,125.27,-2.41,-0.01887531328320802
2472,2022-01-01,1071,102.88,100.87,-2.01,-0.019537325038880247
2473,2022-01-01,1072,126.97,135.09,8.12,0.06395211467275734
2474,2022-01-01,1073,89.56,88.08,-1.48,-0.01652523447967843
2475,2022-01-01,1074,95.02,102.3,7.28,0.07661544937907809
2476,2022-01-01,1075,156.39,149.76,-6.63,-0.04239401496259352
2477,2022-01-01,1076,108.35,109.29,0.94,0.008675588371019843
2478,2022-01-01,1077,150.84,153.03,2.19,0.014518695306284805
2479,2022-01-01,1078,102.97,106.23,3.26,0.03165970671069243
2480,2022-01-01,1079,93.16,89.73,-3.43,-0.03681837698583083
2481,2022-01-01,1080,604.7,598.07,-6.63,-0.010964114436910866
2482,2022-01-01,1081,482.19,499.49,17.3,0.03587797341296999
2483,2022-01-01,1082,544.65,570.96,26.31,0.0483062517212889
