return_id,sales_id,date_id,return_date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
1093,58309,20231225,2023-12-25,400,1094,3,9,5841.96,Shipping Damage
1094,11265,20250312,2025-03-12,569,1001,1,14,12263.35,Wrong Configuration
1095,47379,20230914,2023-09-14,157,1063,1,5,666.26,Defect
1096,92311,20230908,2023-09-08,601,1107,4,2,2267.15,Shipping Damage
1097,45178,20251217,2025-12-17,912,1118,2,1,1223.37,Other
1098,96114,20250716,2025-07-16,614,1014,4,1,875.89,Wrong Configuration
1099,60778,20250704,2025-07-04,21,1016,2,4,3700.78,Wrong Configuration
1100,15237,20220504,2022-05-04,1155,1012,2,3,3245.8,Customer Cancellation
1101,51793,20251104,2025-11-04,1092,1087,9,25,12471.34,Defect
1102,22402,20230705,2023-07-05,152,1061,7,22,5247.04,Wrong Configuration
1103,116263,20230926,2023-09-26,1054,1007,1,1,1379.41,Other
1104,118964,20250306,2025-03-06,839,1170,3,1,52.35,Defect
1105,106429,20251227,2025-12-27,558,1070,1,5,1291.86,Shipping Damage
1106,43840,20250530,2025-05-30,451,1130,3,35,2655.92,Shipping Damage
1107,70185,20241022,2024-10-22,721,1117,6,5,8075.23,Defect
1108,103416,20251001,2025-10-01,584,1150,9,21,12156.28,Defect
1109,16273,20220828,2022-08-28,871,1148,1,10,6861.43,Wrong Configuration
1110,9624,20240526,2024-05-26,1038,1097,1,20,13782.74,Shipping Damage
1111,82245,20250118,2025-01-18,154,1045,1,4,1829.07,Customer Cancellation
1112,20596,20250517,2025-05-17,779,1045,5,6,2517.76,Shipping Damage
1113,1210,20251216,2025-12-16,568,1047,2,7,2558.06,Defect
1114,67696,20221225,2022-12-25,753,1186,6,8,1239.03,Shipping Damage
1115,44961,20230926,2023-09-26,44,1082,5,70,52832.58,Defect
1116,75183,20241211,2024-12-11,324,1131,6,38,3044.43,Defect
1117,657,20240403,2024-04-03,324,1005,6,7,8560.31,Defect
1118,61962,20210416,2021-04-16,174,1019,7,6,4892.27,Defect
1119,99784,20231102,2023-11-02,258,1052,9,2,750.31,Defect
1120,91812,20220705,2022-07-05,323,1129,1,45,1833.03,Defect
1121,41058,20251106,2025-11-06,1109,1131,4,5,488.06,Wrong Configuration
1122,49527,20220317,2022-03-17,1138,1191,3,16,1904.85,Customer Cancellation
1123,32482,20250808,2025-08-08,814,1066,10,1,194.02,Defect
1124,66837,20251127,2025-11-27,967,1135,7,3,257.18,Defect
1125,68305,20210623,2021-06-23,241,1035,6,2,1262.12,Defect
1126,22330,20220125,2022-01-25,192,1076,1,16,2458.43,Defect
1127,33137,20250330,2025-03-30,513,1177,5,9,631.63,Defect
1128,38329,20221004,2022-10-04,558,1199,1,7,1700.93,Wrong Configuration
1129,30547,20240906,2024-09-06,872,1120,6,2,193.15,Defect
1130,49001,20240418,2024-04-18,1031,1110,6,6,7371.75,Defect
1131,38838,20250104,2025-01-04,407,1045,4,1,417.87,Shipping Damage
1132,82637,20251207,2025-12-07,1138,1121,3,17,1376.48,Defect
1133,59479,20251208,2025-12-08,159,1072,2,1,209.8,Customer Cancellation
1134,89480,20250906,2025-09-06,321,1071,6,33,5546.16,Defect
1135,32277,20231027,2023-10-27,668,1063,1,2,289.08,Customer Cancellation
1136,68809,20250610,2025-06-10,733,1139,8,4,358.4,Wrong Configuration
1137,38116,20220711,2022-07-11,1181,1032,3,3,1710.63,Shipping Damage
1138,50331,20240101,2024-01-01,1065,1046,1,1,502.25,Shipping Damage
1139,3827,20231011,2023-10-11,914,1032,5,14,7218.69,Other
1140,20198,20241030,2024-10-30,1093,1183,6,4,1064.51,Wrong Configuration
1141,72410,20220905,2022-09-05,274,1083,5,4,4576.71,Wrong Configuration
1142,90273,20240727,2024-07-27,606,1192,6,1,258.39,Other
1143,55950,20211110,2021-11-10,37,1164,3,19,696.81,Shipping Damage
1144,17883,20240204,2024-02-04,912,1190,2,2,339.54,Wrong Configuration
1145,32493,20220324,2022-03-24,668,1008,1,1,1035.32,Defect
1146,53019,20251211,2025-12-11,575,1093,3,12,9643.75,Defect
1147,82458,20241108,2024-11-08,71,1170,7,3,159.31,Wrong Configuration
1148,35966,20230219,2023-02-19,127,1193,10,15,3191.89,Defect
1149,99561,20240709,2024-07-09,704,1125,1,7,631.29,Wrong Configuration
1150,53665,20250906,2025-09-06,439,1056,2,1,419.66,Wrong Configuration
1151,56388,20250711,2025-07-11,870,1172,6,20,1221.93,Defect
1152,89243,20240628,2024-06-28,420,1174,1,11,586.1,Wrong Configuration
1153,55902,20250208,2025-02-08,1086,1167,1,5,267.82,Defect
1154,21577,20231210,2023-12-10,517,1160,7,16,1017.21,Defect
1155,67461,20251202,2025-12-02,1134,1040,9,10,3122.93,Customer Cancellation
1156,96705,20240223,2024-02-23,126,1092,2,8,6027.76,Shipping Damage
1157,39867,20230819,2023-08-19,16,1017,4,20,17388.79,Other
1158,20968,20230429,2023-04-29,1069,1020,6,16,10098.03,Defect
1159,3071,20230228,2023-02-28,984,1057,6,36,13413.52,Defect
1160,17086,20230714,2023-07-14,880,1174,1,2,125.93,Shipping Damage
1161,105161,20241212,2024-12-12,1116,1193,5,9,1894.71,Other
1162,108251,20240409,2024-04-09,475,1017,1,5,5626.2,Defect
1163,71091,20251230,2025-12-30,67,1129,6,22,1310.47,Wrong Configuration
1164,44922,20250420,2025-04-20,714,1050,6,4,1467.76,Customer Cancellation
1165,4368,20240801,2024-08-01,908,1090,6,4,3139.22,Wrong Configuration
1166,104162,20240312,2024-03-12,580,1025,7,3,1811.83,Defect
1167,82430,20220211,2022-02-11,916,1079,6,17,2924.29,Wrong Configuration
1168,106425,20250712,2025-07-12,1130,1087,2,24,11387.15,Wrong Configuration
1169,43662,20230409,2023-04-09,496,1006,4,3,2946.62,Shipping Damage
1170,105094,20250516,2025-05-16,600,1176,1,2,101.89,Other
1171,52601,20250131,2025-01-31,862,1011,3,20,17591.51,Shipping Damage
1172,118800,20250224,2025-02-24,848,1081,1,15,11861.79,Defect
1173,45158,20230130,2023-01-30,1026,1037,4,10,6330.1,Wrong Configuration
1174,129,20241209,2024-12-09,833,1112,3,3,3375.34,Defect
1175,3582,20231216,2023-12-16,977,1107,6,8,10463.78,Defect
1176,70244,20250629,2025-06-29,112,1073,4,16,2162.77,Defect
1177,60624,20250224,2025-02-24,351,1070,6,9,2225.93,Shipping Damage
1178,108254,20220523,2022-05-23,441,1052,7,15,4556.09,Defect
1179,98906,20220906,2022-09-06,576,1061,6,15,3154.36,Other
1180,119572,20240226,2024-02-26,627,1192,8,12,2965.37,Customer Cancellation
1181,68274,20250621,2025-06-21,1085,1032,6,9,4953.29,Defect
1182,28565,20240408,2024-04-08,832,1142,9,36,19262.3,Wrong Configuration
1183,91261,20251221,2025-12-21,118,1121,8,6,556.36,Defect
1184,1529,20250121,2025-01-21,486,1089,3,7,4463.15,Defect
1185,39258,20241122,2024-11-22,783,1193,9,10,2399.19,Wrong Configuration
1186,105813,20250423,2025-04-23,694,1063,9,8,1171.83,Defect
1187,109240,20250210,2025-02-10,419,1199,1,23,5330.18,Customer Cancellation
1188,119093,20250501,2025-05-01,351,1083,6,18,19667.59,Defect
1189,49615,20241005,2024-10-05,137,1052,4,19,7082.33,Defect
1190,34469,20240713,2024-07-13,1160,1154,1,7,5688.34,Defect
1191,42619,20230109,2023-01-09,899,1077,4,9,1983.53,Customer Cancellation
1192,70389,20211222,2021-12-22,545,1177,6,4,238.27,Defect
1193,80043,20250929,2025-09-29,1079,1119,5,3,3940.91,Shipping Damage
1194,100425,20230707,2023-07-07,672,1176,5,1,48.78,Other
1195,76437,20240517,2024-05-17,409,1045,4,3,1368.01,Defect
1196,34475,20250301,2025-03-01,1160,1008,1,12,12906.22,Defect
1197,81947,20250822,2025-08-22,1066,1094,6,39,27073.1,Shipping Damage
1198,23045,20251204,2025-12-04,4,1090,6,2,1504.16,Customer Cancellation
1199,32723,20240628,2024-06-28,564,1170,10,2,107.04,Defect
1200,97262,20230322,2023-03-22,28,1023,4,7,3773.12,Wrong Configuration
1201,70673,20250429,2025-04-29,897,1196,6,5,1330.53,Wrong Configuration
1202,85103,20240121,2024-01-21,935,1183,2,3,845.57,Other
1203,17466,20240720,2024-07-20,592,1064,10,8,1002.84,Shipping Damage
1204,24506,20231121,2023-11-21,851,1121,2,35,2721.93,Defect
1205,29480,20240406,2024-04-06,488,1103,4,1,1669.14,Customer Cancellation
1206,54673,20251118,2025-11-18,643,1013,5,1,759.06,Defect
1207,62442,20221115,2022-11-15,1156,1012,4,10,9598.78,Defect
1208,82067,20230123,2023-01-23,695,1107,1,16,23809.43,Shipping Damage
1209,13612,20240424,2024-04-24,613,1124,1,10,654.13,Customer Cancellation
1210,64,20240903,2024-09-03,379,1024,6,2,1226.71,Customer Cancellation
1211,20667,20251211,2025-12-11,526,1123,6,7,536.27,Customer Cancellation
1212,4336,20250809,2025-08-09,807,1099,1,7,5186.29,Customer Cancellation
1213,38929,20240201,2024-02-01,64,1192,1,8,1966.38,Defect
1214,79240,20250805,2025-08-05,591,1138,5,1,70.37,Defect
1215,90544,20231224,2023-12-24,704,1092,1,19,11893.57,Customer Cancellation
1216,16878,20241017,2024-10-17,34,1085,9,5,2989.85,Defect
1217,30003,20240310,2024-03-10,304,1049,10,1,486.15,Customer Cancellation
1218,44389,20240123,2024-01-23,862,1047,3,7,2149.34,Shipping Damage
1219,53501,20230408,2023-04-08,927,1189,5,18,3382.1,Defect
1220,108143,20241123,2024-11-23,878,1106,4,25,29680.38,Defect
1221,118390,20251025,2025-10-25,1109,1196,4,6,1497.36,Defect
1222,26232,20240315,2024-03-15,899,1008,4,2,2069.69,Defect
1223,41230,20250810,2025-08-10,416,1173,9,7,391.74,Wrong Configuration
1224,34216,20251022,2025-10-22,907,1047,9,25,7711.17,Defect
1225,116181,20250312,2025-03-12,1017,1138,1,9,598.82,Other
1226,117303,20240420,2024-04-20,96,1019,9,1,931.58,Wrong Configuration
1227,66230,20250921,2025-09-21,96,1177,9,1,73.29,Other
1228,97381,20250517,2025-05-17,1061,1122,2,11,1008.13,Shipping Damage
1229,3495,20240122,2024-01-22,517,1141,7,33,21877.34,Other
1230,115070,20250815,2025-08-15,605,1116,6,1,1636.9,Other
1231,105489,20251115,2025-11-15,517,1013,7,26,18209.38,Defect
1232,43587,20250603,2025-06-03,91,1065,10,3,463.7,Defect
1233,107219,20240228,2024-02-28,27,1097,9,8,5894.91,Wrong Configuration
1234,8712,20240503,2024-05-03,586,1015,2,2,1527.42,Customer Cancellation
1235,47797,20240423,2024-04-23,277,1164,1,46,1647.24,Other
1236,85800,20250128,2025-01-28,346,1109,6,26,39862.52,Wrong Configuration
1237,85710,20250201,2025-02-01,106,1180,10,4,853.33,Wrong Configuration
1238,72783,20240805,2024-08-05,533,1145,5,1,743.84,Wrong Configuration
1239,24328,20210829,2021-08-29,873,1059,8,2,693.45,Wrong Configuration
1240,22200,20251231,2025-12-31,1025,1016,6,9,10578.11,Customer Cancellation
1241,45115,20250922,2025-09-22,622,1090,9,18,12404.45,Wrong Configuration
1242,43204,20240410,2024-04-10,765,1079,2,13,2116.2,Customer Cancellation
1243,31553,20231228,2023-12-28,707,1087,6,15,7351.43,Defect
1244,75818,20240204,2024-02-04,928,1117,6,15,20245.0,Other
1245,51183,20251022,2025-10-22,900,1074,1,13,2421.16,Other
1246,54403,20230429,2023-04-29,545,1026,6,3,1607.58,Other
1247,17971,20250803,2025-08-03,334,1036,1,2,1133.04,Other
1248,38153,20251123,2025-11-23,812,1011,3,1,984.18,Customer Cancellation
1249,112616,20250519,2025-05-19,772,1046,8,10,4117.74,Shipping Damage
1250,39793,20250901,2025-09-01,769,1161,5,3,137.86,Defect
1251,55397,20240831,2024-08-31,179,1123,6,25,1841.26,Wrong Configuration
1252,100065,20250715,2025-07-15,981,1145,3,16,11473.48,Customer Cancellation
1253,19643,20230915,2023-09-15,945,1023,6,16,6739.17,Wrong Configuration
1254,418,20211128,2021-11-28,192,1136,1,33,2184.18,Wrong Configuration
1255,60463,20251205,2025-12-05,985,1014,10,39,28942.19,Shipping Damage
1256,37864,20251203,2025-12-03,956,1118,9,18,18305.26,Customer Cancellation
1257,80319,20250323,2025-03-23,783,1016,9,8,9427.22,Defect
1258,75995,20230315,2023-03-15,198,1067,9,1,190.53,Customer Cancellation
1259,93978,20251217,2025-12-17,470,1055,3,36,15585.4,Customer Cancellation
1260,105961,20230423,2023-04-23,527,1062,8,6,985.04,Shipping Damage
1261,110527,20251127,2025-11-27,139,1079,6,8,1480.86,Customer Cancellation
1262,5008,20250911,2025-09-11,154,1013,1,7,5429.66,Defect
1263,69571,20250802,2025-08-02,989,1026,7,2,1114.7,Other
1264,112576,20240814,2024-08-14,907,1164,9,9,341.81,Shipping Damage
1265,64807,20240718,2024-07-18,1084,1075,2,2,466.72,Customer Cancellation
1266,115305,20240214,2024-02-14,363,1026,8,23,10964.26,Shipping Damage
1267,110098,20240518,2024-05-18,306,1178,6,2,128.03,Other
1268,11671,20211020,2021-10-20,37,1028,3,8,3716.87,Other
1269,99211,20221031,2022-10-31,955,1186,4,26,4280.94,Customer Cancellation
1270,78660,20240212,2024-02-12,419,1114,1,5,7186.25,Defect
1271,5916,20240205,2024-02-05,1081,1073,4,23,3212.82,Wrong Configuration
1272,55261,20241128,2024-11-28,579,1168,3,2,139.1,Shipping Damage
1273,108363,20241001,2024-10-01,1116,1012,5,27,24774.41,Wrong Configuration
1274,41247,20251223,2025-12-23,848,1045,1,5,2171.16,Customer Cancellation
1275,25003,20220911,2022-09-11,152,1087,7,16,7045.05,Defect
1276,51765,20211024,2021-10-24,1178,1086,1,7,4512.87,Defect
1277,25338,20241225,2024-12-25,485,1073,1,7,1013.8,Defect
1278,112147,20210304,2021-03-04,16,1063,4,20,2236.01,Wrong Configuration
1279,9543,20230816,2023-08-16,784,1177,6,3,213.83,Customer Cancellation
1280,84377,20221102,2022-11-02,70,1122,5,2,172.53,Shipping Damage
1281,11922,20240702,2024-07-02,717,1063,2,8,1167.5,Defect
1282,64316,20240921,2024-09-21,878,1006,4,4,4605.64,Defect
1283,53979,20250620,2025-06-20,334,1051,1,19,8436.47,Other
1284,41791,20241211,2024-12-11,970,1179,5,2,110.53,Defect
1285,30688,20231220,2023-12-20,390,1109,8,4,6319.48,Wrong Configuration
1286,26249,20250103,2025-01-03,465,1020,6,15,11435.75,Wrong Configuration
1287,18525,20230214,2023-02-14,137,1182,4,23,4957.19,Shipping Damage
1288,89244,20220603,2022-06-03,58,1181,2,5,1074.1,Wrong Configuration
1289,74279,20230109,2023-01-09,304,1181,10,1,249.12,Other
1290,80920,20240104,2024-01-04,713,1184,4,7,1181.39,Wrong Configuration
1291,49316,20251016,2025-10-16,935,1181,2,1,261.84,Defect
1292,33318,20250204,2025-02-04,104,1023,3,15,8820.14,Shipping Damage
1293,40904,20251223,2025-12-23,254,1169,3,5,346.32,Customer Cancellation
1294,87145,20231004,2023-10-04,300,1016,3,1,1051.96,Other
1295,55452,20211103,2021-11-03,951,1017,6,11,9854.01,Defect
1296,3535,20231219,2023-12-19,142,1015,9,1,764.12,Defect
1297,73783,20240414,2024-04-14,462,1089,2,4,2961.95,Wrong Configuration
1298,77179,20210127,2021-01-27,795,1184,3,4,637.85,Defect
1299,1604,20241229,2024-12-29,155,1034,8,34,22205.4,Customer Cancellation
1300,2344,20251022,2025-10-22,1031,1056,6,10,4301.48,Shipping Damage
1301,49446,20230407,2023-04-07,994,1054,7,9,4488.59,Other
1302,36989,20231010,2023-10-10,205,1103,5,5,7088.81,Wrong Configuration
1303,7202,20240417,2024-04-17,1050,1021,1,6,3226.96,Defect
1304,20186,20251215,2025-12-15,519,1126,8,56,4103.64,Defect
1305,5525,20240619,2024-06-19,898,1010,4,4,2930.06,Wrong Configuration
1306,111911,20250612,2025-06-12,415,1037,5,3,2637.87,Wrong Configuration
1307,960,20250103,2025-01-03,704,1006,1,4,3877.77,Defect
1308,17746,20240914,2024-09-14,576,1163,6,12,625.46,Wrong Configuration
1309,96351,20251009,2025-10-09,706,1099,8,1,789.28,Shipping Damage
1310,7470,20230522,2023-05-22,950,1051,5,18,6586.72,Wrong Configuration
1311,22861,20240608,2024-06-08,2,1005,6,19,20896.89,Customer Cancellation
1312,74323,20240506,2024-05-06,560,1083,3,1,1147.64,Customer Cancellation
1313,42688,20240228,2024-02-28,418,1120,2,2,149.65,Wrong Configuration
1314,26749,20230629,2023-06-29,943,1184,6,2,377.41,Defect
1315,67415,20231218,2023-12-18,903,1045,7,8,3224.33,Customer Cancellation
1316,58042,20250211,2025-02-11,393,1126,7,4,325.74,Defect
1317,76488,20221107,2022-11-07,576,1099,6,6,4099.12,Wrong Configuration
1318,49180,20250107,2025-01-07,356,1037,4,2,1476.43,Customer Cancellation
1319,28441,20251202,2025-12-02,37,1014,3,9,7882.11,Customer Cancellation
1320,111243,20230622,2023-06-22,779,1150,5,16,8368.24,Wrong Configuration
1321,77452,20231006,2023-10-06,695,1146,1,24,11639.94,Shipping Damage
1322,119595,20251105,2025-11-05,524,1197,8,7,1292.84,Defect
1323,13757,20231108,2023-11-08,981,1129,3,10,472.54,Defect
1324,10046,20241201,2024-12-01,502,1191,3,12,1947.78,Defect
1325,104719,20251209,2025-12-09,1092,1128,9,6,615.98,Customer Cancellation
1326,64639,20251102,2025-11-02,65,1133,6,1,69.37,Shipping Damage
1327,69155,20240229,2024-02-29,297,1187,10,5,1449.46,Defect
1328,44907,20240429,2024-04-29,1128,1045,7,13,4694.29,Customer Cancellation
1329,96733,20250211,2025-02-11,421,1110,5,4,5135.59,Customer Cancellation
1330,90605,20230105,2023-01-05,1197,1030,9,1,504.27,Wrong Configuration
1331,73606,20230201,2023-02-01,21,1040,2,8,2409.61,Defect
1332,93452,20250902,2025-09-02,1116,1190,5,12,2021.96,Defect
1333,115333,20221114,2022-11-14,462,1113,2,3,4350.45,Other
1334,17731,20241002,2024-10-02,431,1120,1,11,880.09,Customer Cancellation
1335,36532,20250925,2025-09-25,208,1093,1,57,43928.44,Defect
1336,60334,20251230,2025-12-30,139,1037,6,8,6803.13,Defect
1337,85562,20241103,2024-11-03,193,1106,8,5,6705.69,Defect
1338,80242,20241112,2024-11-12,437,1194,3,4,1051.62,Wrong Configuration
1339,61054,20240910,2024-09-10,4,1017,6,1,1043.52,Defect
1340,28242,20240108,2024-01-08,258,1079,9,7,1170.11,Other
1341,61576,20220430,2022-04-30,684,1055,1,9,3658.71,Shipping Damage
1342,85048,20241023,2024-10-23,321,1125,6,22,1615.68,Defect
1343,15546,20240725,2024-07-25,565,1113,8,13,18807.94,Wrong Configuration
1344,12884,20241019,2024-10-19,870,1160,6,9,493.65,Wrong Configuration
1345,114064,20251130,2025-11-30,203,1162,6,1,56.09,Defect
1346,54900,20240201,2024-02-01,67,1131,6,22,1520.82,Other
1347,79934,20230730,2023-07-30,462,1073,2,5,739.62,Customer Cancellation
1348,103335,20250204,2025-02-04,679,1041,6,8,2975.66,Wrong Configuration
1349,76201,20241211,2024-12-11,649,1074,4,27,4493.63,Defect
1350,107712,20250911,2025-09-11,916,1034,6,6,4144.23,Other
1351,92113,20250126,2025-01-26,841,1185,6,1,208.66,Shipping Damage
1352,67697,20220717,2022-07-17,713,1037,4,9,6358.2,Defect
1353,36761,20250428,2025-04-28,410,1085,6,43,25880.4,Other
1354,39058,20230405,2023-04-05,534,1120,5,2,177.05,Customer Cancellation
1355,556,20250716,2025-07-16,1128,1192,7,22,5346.09,Defect
1356,71019,20220125,2022-01-25,30,1077,1,3,647.01,Defect
1357,114211,20240415,2024-04-15,415,1096,5,16,10099.7,Defect
1358,66484,20250427,2025-04-27,185,1016,4,12,12171.15,Wrong Configuration
1359,60876,20240519,2024-05-19,895,1100,6,1,1417.45,Wrong Configuration
1360,62540,20241129,2024-11-29,952,1082,3,1,958.53,Other
1361,42342,20210929,2021-09-29,415,1136,5,7,472.95,Wrong Configuration
1362,71246,20230729,2023-07-29,509,1138,5,5,334.33,Defect
1363,64802,20240419,2024-04-19,725,1111,1,5,7316.07,Customer Cancellation
1364,93173,20250120,2025-01-20,916,1024,6,4,2113.4,Customer Cancellation
1365,25653,20230220,2023-02-20,689,1168,9,29,1626.89,Defect
1366,32129,20240324,2024-03-24,541,1009,9,9,6115.64,Wrong Configuration
1367,6146,20240416,2024-04-16,1116,1101,5,19,21183.83,Customer Cancellation
1368,8405,20250424,2025-04-24,640,1179,1,23,1052.55,Wrong Configuration
1369,44831,20241106,2024-11-06,700,1078,7,54,7860.68,Other
1370,45520,20230619,2023-06-19,136,1119,6,5,7247.83,Defect
1371,3761,20230713,2023-07-13,50,1191,1,3,525.35,Defect
1372,73443,20230513,2023-05-13,260,1097,6,14,9046.97,Defect
1373,66175,20251125,2025-11-25,901,1008,1,3,3347.71,Wrong Configuration
1374,67244,20250127,2025-01-27,1096,1117,10,1,1631.82,Customer Cancellation
1375,58432,20230204,2023-02-04,1087,1184,1,1,172.98,Defect
1376,74144,20210522,2021-05-22,929,1055,8,16,6419.62,Shipping Damage
1377,66995,20241105,2024-11-05,1173,1054,6,19,9209.73,Customer Cancellation
1378,19516,20251216,2025-12-16,692,1199,4,2,510.75,Shipping Damage
1379,93129,20240414,2024-04-14,842,1127,1,38,2331.21,Wrong Configuration
1380,21283,20240101,2024-01-01,905,1132,1,4,342.92,Wrong Configuration
1381,51339,20251224,2025-12-24,436,1006,5,12,12553.23,Defect
1382,10714,20240901,2024-09-01,584,1034,9,31,21749.83,Shipping Damage
1383,85476,20251220,2025-12-20,521,1009,3,1,804.72,Defect
1384,52546,20220124,2022-01-24,927,1069,5,14,1798.28,Customer Cancellation
1385,50861,20250321,2025-03-21,281,1167,10,15,1001.65,Customer Cancellation
1386,100589,20241018,2024-10-18,576,1000,6,13,15079.58,Customer Cancellation
1387,53228,20210419,2021-04-19,695,1132,1,13,1088.87,Customer Cancellation
1388,76432,20211221,2021-12-21,1141,1069,2,17,2367.55,Defect
1389,50810,20230921,2023-09-21,385,1109,3,9,13852.69,Shipping Damage
1390,21886,20231228,2023-12-28,1031,1161,6,1,43.12,Defect
1391,107368,20240425,2024-04-25,363,1000,8,3,3084.12,Shipping Damage
1392,110892,20240730,2024-07-30,1039,1161,9,24,891.45,Defect
1393,25471,20240617,2024-06-17,59,1129,8,2,101.03,Customer Cancellation
1394,2148,20251119,2025-11-19,941,1137,9,7,524.97,Defect
1395,865,20231112,2023-11-12,371,1004,8,6,7125.69,Defect
1396,8835,20210330,2021-03-30,1,1186,5,5,892.77,Wrong Configuration
1397,23679,20210526,2021-05-26,505,1077,3,9,1973.18,Wrong Configuration
1398,48932,20230605,2023-06-05,636,1055,3,15,6019.61,Other
