opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur,days_to_close,is_closed_won,is_closed_lost
4037,2021-04-20,1134,Laptop Pro,81,Closed Lost,5666.58,0.048,2021-07-04,20210420,272.0,75,0,1
4038,2022-04-09,443,Medical Sensor,58,Lead,98470.1,0.033,2022-08-02,20220409,3249.51,115,0,0
4039,2024-02-05,101,Service Contract,25,Proposal,43874.04,0.424,2024-07-07,20240205,18602.59,153,0,0
4040,2024-11-24,265,Connectivity Module,36,Qualified,15668.13,0.307,2025-04-24,20241124,4810.12,151,0,0
4041,2023-06-28,894,Accessory Kit,84,Lead,20116.55,0.007,2024-01-01,20230628,140.82,187,0,0
4042,2021-12-11,916,Laptop Pro,80,Lead,31031.7,0.094,2022-04-16,20211211,2916.98,126,0,0
4043,2024-05-15,548,Legacy Workstation,31,Closed Lost,12522.87,0.0,2024-09-25,20240515,0.0,133,0,1
4044,2022-03-18,291,Legacy Workstation,80,Lead,14411.05,0.28,2022-10-20,20220318,4035.09,216,0,0
4045,2024-04-22,626,Laptop Standard,68,Negotiation,26695.7,0.699,2024-06-27,20240422,18660.29,66,0,0
4046,2024-03-26,1109,Legacy Workstation,63,Proposal,16072.62,0.447,2024-09-18,20240326,7184.46,176,0,0
4047,2022-04-24,1158,Accessory Kit,22,Proposal,13157.9,0.427,2022-07-02,20220424,5618.42,69,0,0
4048,2024-01-25,346,Medical Sensor,68,Lead,915771.48,0.0,2024-07-04,20240125,0.0,161,0,0
4049,2025-04-25,997,Industrial Scanner,60,Qualified,55648.44,0.418,2025-09-02,20250425,23261.05,130,0,0
4050,2023-06-14,334,Monitoring Device,42,Negotiation,23982.07,0.68,2023-07-31,20230614,16307.81,47,0,0
4051,2025-04-12,311,Monitoring Device,31,Qualified,22127.83,0.372,2025-07-31,20250412,8231.55,110,0,0
4052,2023-12-22,304,Industrial Scanner,15,Closed Lost,74753.09,0.087,2024-04-19,20231222,6503.52,119,0,1
4053,2023-09-04,547,Accessory Kit,6,Qualified,11273.87,0.337,2024-02-15,20230904,3799.29,164,0,0
4054,2025-09-02,422,Laptop Pro,72,Negotiation,4882.7,0.683,2025-12-19,20250902,3334.88,108,0,0
4055,2023-01-15,929,Tablet Enterprise,19,Qualified,24903.74,0.292,2023-04-17,20230115,7271.89,92,0,0
4056,2024-09-24,192,Service Contract,64,Proposal,27543.38,0.421,2025-02-20,20240924,11595.76,149,0,0
4057,2024-10-21,1048,Medical Sensor,45,Negotiation,20347.62,0.706,2025-04-30,20241021,14365.42,191,0,0
4058,2025-12-17,808,Laptop Pro,23,Lead,193838.82,0.0,2026-06-01,20251217,0.0,166,0,0
4059,2024-04-04,1079,Medical Sensor,76,Closed Lost,101346.89,0.0,2024-07-16,20240404,0.0,103,0,1
4060,2022-09-07,192,Connectivity Module,42,Qualified,63861.73,0.191,2022-11-25,20220907,12197.59,79,0,0
4061,2024-04-20,939,Connectivity Module,83,Proposal,202716.05,0.37,2024-07-10,20240420,75004.94,81,0,0
4062,2023-02-01,578,Laptop Standard,12,Lead,9808.1,0.174,2023-05-07,20230201,1706.61,95,0,0
4063,2023-10-16,407,Accessory Kit,48,Proposal,32079.94,0.28,2024-01-30,20231016,8982.38,106,0,0
4064,2023-10-18,718,Medical Sensor,72,Lead,59807.21,0.098,2023-11-08,20231018,5861.11,21,0,0
4065,2024-12-31,651,Tablet Enterprise,18,Proposal,2673.74,0.293,2025-03-13,20241231,783.41,72,0,0
4066,2022-08-28,636,Legacy Workstation,6,Lead,23289.11,0.156,2023-01-01,20220828,3633.1,126,0,0
4067,2025-09-06,416,Industrial Scanner,18,Proposal,13921.07,0.42,2026-03-19,20250906,5846.85,194,0,0
4068,2025-12-14,431,Industrial Scanner,27,Closed Won,19965.64,1.0,2026-04-12,20251214,19965.64,119,1,0
4069,2024-09-19,101,Service Contract,78,Qualified,7430.4,0.158,2024-11-17,20240919,1174.0,59,0,0
4070,2024-07-08,731,Legacy Workstation,44,Qualified,15359.16,0.211,2024-11-18,20240708,3240.78,133,0,0
4071,2023-08-20,27,Accessory Kit,18,Qualified,373952.16,0.385,2023-10-03,20230820,143971.58,44,0,0
4072,2023-07-17,272,Monitoring Device,11,Qualified,13493.39,0.099,2023-08-06,20230717,1335.85,20,0,0
4073,2024-06-30,1180,Industrial Scanner,69,Lead,28194.19,0.109,2025-01-29,20240630,3073.17,213,0,0
4074,2025-08-27,101,Accessory Kit,25,Negotiation,19700.36,0.605,2025-12-07,20250827,11918.72,102,0,0
4075,2022-07-04,1010,Medical Sensor,64,Qualified,37457.3,0.282,2022-12-22,20220704,10562.96,171,0,0
4076,2024-01-08,700,Monitoring Device,32,Lead,67173.84,0.072,2024-05-21,20240108,4836.52,134,0,0
4077,2024-12-16,472,Accessory Kit,75,Proposal,36208.59,0.308,2025-03-22,20241216,11152.25,96,0,0
4078,2025-07-07,1033,Medical Sensor,40,Proposal,298822.12,0.517,2025-12-28,20250707,154491.04,174,0,0
4079,2023-10-12,509,Laptop Standard,79,Lead,8691.85,0.085,2024-05-13,20231012,738.81,214,0,0
4080,2022-03-21,684,Legacy Workstation,37,Proposal,30296.38,0.388,2022-08-28,20220321,11755.0,160,0,0
4081,2021-10-28,1197,Tablet Enterprise,18,Qualified,125540.79,0.13,2022-02-21,20211028,16320.3,116,0,0
4082,2023-03-28,213,Service Contract,31,Negotiation,59044.38,0.681,2023-11-02,20230328,40209.22,219,0,0
4083,2024-11-28,419,Laptop Pro,34,Closed Lost,15347.63,0.0,2025-04-28,20241128,0.0,151,0,1
4084,2024-03-20,104,Accessory Kit,41,Proposal,191610.99,0.448,2024-05-04,20240320,85841.72,45,0,0
4085,2025-01-27,334,Medical Sensor,42,Negotiation,84105.81,0.672,2025-08-01,20250127,56519.1,186,0,0
4086,2024-11-21,703,Industrial Scanner,42,Negotiation,50801.08,0.566,2025-03-26,20241121,28753.41,125,0,0
4087,2023-08-28,37,Medical Sensor,6,Qualified,41991.79,0.303,2023-09-22,20230828,12723.51,25,0,0
4088,2025-03-10,223,Monitoring Device,5,Lead,10506.98,0.098,2025-09-22,20250310,1029.68,196,0,0
4089,2024-09-18,1034,Laptop Standard,40,Negotiation,2600.24,0.567,2025-04-24,20240918,1474.34,218,0,0
4090,2021-01-17,730,Tablet Enterprise,36,Lead,5189.08,0.124,2021-06-07,20210117,643.45,141,0,0
4091,2025-08-23,411,Connectivity Module,4,Lead,67123.27,0.096,2025-10-01,20250823,6443.83,39,0,0
4092,2025-11-09,1127,Tablet Enterprise,46,Proposal,79873.08,0.624,2025-12-23,20251109,49840.8,44,0,0
4093,2023-01-07,152,Monitoring Device,60,Closed Lost,7198.45,0.0,2023-03-06,20230107,0.0,58,0,1
4094,2024-05-04,39,Industrial Scanner,83,Qualified,29153.27,0.185,2024-08-22,20240504,5393.35,110,0,0
4095,2024-05-06,88,Legacy Workstation,21,Lead,4857.73,0.021,2024-10-03,20240506,102.01,150,0,0
4096,2025-05-25,503,Laptop Standard,46,Negotiation,52061.17,0.639,2025-08-16,20250525,33267.09,83,0,0
4097,2023-06-03,469,Monitoring Device,82,Negotiation,11269.25,0.625,2023-10-01,20230603,7043.28,120,0,0
4098,2025-05-03,1128,Legacy Workstation,47,Lead,57450.73,0.046,2025-11-16,20250503,2642.73,197,0,0
4099,2022-05-28,530,Industrial Scanner,55,Lead,54485.64,0.095,2022-11-19,20220528,5176.14,175,0,0
4100,2023-09-29,957,Industrial Scanner,75,Qualified,65137.44,0.275,2023-12-15,20230929,17912.8,77,0,0
4101,2022-11-03,1005,Industrial Scanner,55,Negotiation,8897.03,0.628,2022-12-03,20221103,5587.33,30,0,0
4102,2023-05-12,126,Tablet Enterprise,28,Proposal,23475.84,0.345,2023-07-28,20230512,8099.16,77,0,0
4103,2024-07-22,558,Service Contract,64,Lead,21497.58,0.0,2025-01-08,20240722,0.0,170,0,0
4104,2021-10-20,975,Connectivity Module,64,Lead,220116.72,0.194,2021-12-02,20211020,42702.64,43,0,0
4105,2024-07-11,994,Accessory Kit,1,Closed Lost,68626.12,0.009,2024-08-02,20240711,617.64,22,0,1
4106,2024-05-01,338,Medical Sensor,76,Negotiation,9786.98,0.521,2024-10-09,20240501,5099.02,161,0,0
4107,2024-10-31,924,Industrial Scanner,27,Proposal,15467.51,0.328,2024-12-28,20241031,5073.34,58,0,0
4108,2023-09-20,812,Service Contract,84,Negotiation,14726.37,0.588,2023-10-19,20230920,8659.11,29,0,0
4109,2025-11-23,968,Laptop Pro,11,Proposal,101833.34,0.525,2025-12-27,20251123,53462.5,34,0,0
4110,2021-03-19,269,Medical Sensor,14,Proposal,10677.22,0.575,2021-07-31,20210319,6139.4,134,0,0
4111,2024-01-24,812,Laptop Standard,41,Lead,333618.01,0.241,2024-03-05,20240124,80401.94,41,0,0
4112,2024-12-26,704,Legacy Workstation,64,Proposal,19426.62,0.309,2025-05-13,20241226,6002.83,138,0,0
4113,2024-05-25,881,Laptop Pro,38,Lead,135992.47,0.122,2024-09-30,20240525,16591.08,128,0,0
4114,2022-01-15,488,Laptop Standard,48,Qualified,31695.76,0.285,2022-04-10,20220115,9033.29,85,0,0
4115,2025-09-22,1099,Industrial Scanner,7,Negotiation,22809.83,0.798,2026-01-19,20250922,18202.24,119,0,0
4116,2024-08-19,1133,Laptop Standard,16,Proposal,11923.1,0.365,2025-01-26,20240819,4351.93,160,0,0
4117,2024-12-28,946,Industrial Scanner,41,Proposal,23986.01,0.501,2025-05-01,20241228,12016.99,124,0,0
4118,2025-09-14,149,Service Contract,11,Closed Lost,57472.5,0.0,2025-11-06,20250914,0.0,53,0,1
4119,2025-12-07,584,Laptop Pro,25,Negotiation,44730.57,0.735,2026-06-08,20251207,32876.97,183,0,0
4120,2025-08-11,474,Tablet Enterprise,65,Qualified,7581.57,0.301,2026-01-13,20250811,2282.05,155,0,0
4121,2024-11-29,164,Tablet Enterprise,73,Negotiation,83664.79,0.597,2025-01-16,20241129,49947.88,48,0,0
4122,2022-06-12,575,Legacy Workstation,41,Qualified,10379.11,0.346,2022-10-10,20220612,3591.17,120,0,0
4123,2025-12-23,702,Laptop Pro,32,Closed Won,65430.22,1.0,2026-06-06,20251223,65430.22,165,1,0
4124,2024-04-04,108,Connectivity Module,77,Negotiation,302112.8,0.773,2024-10-14,20240404,233533.19,193,0,0
4125,2021-08-17,415,Connectivity Module,79,Closed Won,76976.86,0.995,2022-03-08,20210817,76591.98,203,1,0
4126,2025-03-04,1020,Laptop Standard,7,Qualified,17321.03,0.092,2025-05-23,20250304,1593.53,80,0,0
4127,2021-07-18,790,Accessory Kit,70,Proposal,48684.16,0.4,2021-10-19,20210718,19473.66,93,0,0
4128,2022-07-22,76,Medical Sensor,37,Lead,69349.81,0.005,2022-11-23,20220722,346.75,124,0,0
4129,2025-03-07,170,Accessory Kit,57,Lead,43698.52,0.114,2025-06-21,20250307,4981.63,106,0,0
4130,2022-07-05,228,Laptop Standard,31,Qualified,9845.9,0.432,2022-08-29,20220705,4253.43,55,0,0
4131,2024-11-19,499,Tablet Enterprise,46,Lead,60629.88,0.105,2025-01-25,20241119,6366.14,67,0,0
4132,2021-11-17,783,Industrial Scanner,17,Qualified,34869.67,0.406,2022-02-02,20211117,14157.09,77,0,0
4133,2025-08-03,1017,Accessory Kit,37,Proposal,32849.77,0.458,2026-02-12,20250803,15045.19,193,0,0
4134,2024-07-25,410,Laptop Standard,14,Closed Lost,4131.36,0.04,2025-02-28,20240725,165.25,218,0,1
4135,2022-04-18,950,Industrial Scanner,29,Proposal,112168.14,0.363,2022-07-08,20220418,40717.03,81,0,0
4136,2025-11-18,138,Medical Sensor,8,Lead,28312.33,0.096,2026-03-18,20251118,2717.98,120,0,0
4137,2023-02-18,502,Medical Sensor,67,Closed Won,21206.0,1.0,2023-06-04,20230218,21206.0,106,1,0
4138,2023-05-30,145,Laptop Standard,23,Proposal,44009.19,0.469,2023-11-05,20230530,20640.31,159,0,0
4139,2025-03-22,1006,Industrial Scanner,42,Lead,28837.24,0.14,2025-08-09,20250322,4037.21,140,0,0
4140,2023-07-04,137,Industrial Scanner,48,Negotiation,14006.04,0.556,2023-07-26,20230704,7787.36,22,0,0
4141,2024-08-04,1081,Monitoring Device,66,Lead,21464.56,0.168,2025-01-27,20240804,3606.05,176,0,0
4142,2024-07-30,636,Industrial Scanner,67,Lead,28924.93,0.066,2025-01-06,20240730,1909.05,160,0,0
4143,2025-03-10,32,Legacy Workstation,2,Lead,30716.81,0.237,2025-07-30,20250310,7279.88,142,0,0
4144,2025-08-19,598,Laptop Pro,11,Qualified,30501.47,0.323,2026-02-13,20250819,9851.97,178,0,0
4145,2023-06-21,672,Connectivity Module,29,Proposal,54078.83,0.454,2023-10-15,20230621,24551.79,116,0,0
4146,2025-11-12,537,Industrial Scanner,50,Proposal,53195.45,0.516,2026-05-02,20251112,27448.85,171,0,0
4147,2022-04-27,384,Monitoring Device,1,Proposal,27385.24,0.43,2022-11-15,20220427,11775.65,202,0,0
4148,2023-01-03,576,Monitoring Device,75,Proposal,13736.88,0.412,2023-07-14,20230103,5659.59,192,0,0
4149,2024-04-23,252,Accessory Kit,35,Qualified,19814.92,0.293,2024-09-23,20240423,5805.77,153,0,0
4150,2025-02-27,953,Connectivity Module,4,Lead,8772.13,0.143,2025-06-08,20250227,1254.41,101,0,0
4151,2024-10-06,44,Medical Sensor,40,Proposal,2093.63,0.478,2024-10-29,20241006,1000.76,23,0,0
4152,2021-10-16,727,Laptop Pro,29,Closed Won,10411.52,1.0,2022-02-03,20211016,10411.52,110,1,0
4153,2023-01-29,649,Service Contract,73,Negotiation,23130.48,0.629,2023-05-24,20230129,14549.07,115,0,0
4154,2023-07-15,362,Laptop Pro,79,Negotiation,64215.59,0.697,2023-09-15,20230715,44758.27,62,0,0
4155,2024-11-03,236,Monitoring Device,61,Negotiation,21684.48,0.658,2025-03-28,20241103,14268.39,145,0,0
4156,2024-11-01,225,Medical Sensor,73,Proposal,126215.07,0.296,2025-06-04,20241101,37359.66,215,0,0
4157,2024-03-27,1039,Laptop Pro,17,Closed Lost,12846.3,0.0,2024-06-08,20240327,0.0,73,0,1
4158,2025-08-20,1012,Connectivity Module,29,Lead,25550.33,0.104,2025-12-21,20250820,2657.23,123,0,0
4159,2022-03-16,814,Accessory Kit,77,Lead,363802.34,0.085,2022-05-09,20220316,30923.2,54,0,0
4160,2024-06-22,431,Laptop Pro,37,Qualified,4820.19,0.286,2024-12-21,20240622,1378.57,182,0,0
4161,2021-03-19,782,Laptop Standard,73,Proposal,108300.26,0.451,2021-04-11,20210319,48843.42,23,0,0
4162,2024-08-09,1041,Laptop Standard,38,Proposal,9357.54,0.433,2024-12-18,20240809,4051.81,131,0,0
4163,2025-03-17,16,Service Contract,66,Negotiation,37083.02,0.549,2025-09-13,20250317,20358.58,180,0,0
4164,2025-12-25,633,Tablet Enterprise,79,Qualified,90831.56,0.372,2026-03-01,20251225,33789.34,66,0,0
4165,2024-03-09,1067,Legacy Workstation,75,Closed Lost,15312.26,0.0,2024-07-11,20240309,0.0,124,0,1
4166,2024-03-11,636,Laptop Standard,4,Proposal,76809.7,0.522,2024-07-03,20240311,40094.66,114,0,0
4167,2023-03-16,1158,Service Contract,75,Lead,20983.95,0.0,2023-08-28,20230316,0.0,165,0,0
4168,2024-07-17,473,Laptop Pro,68,Proposal,83129.87,0.475,2025-01-01,20240717,39486.69,168,0,0
4169,2024-01-29,363,Legacy Workstation,49,Closed Lost,8054.25,0.0,2024-04-23,20240129,0.0,85,0,1
4170,2025-03-10,485,Monitoring Device,69,Lead,22526.68,0.008,2025-07-25,20250310,180.21,137,0,0
4171,2023-08-13,762,Laptop Standard,82,Lead,25158.6,0.229,2023-12-15,20230813,5761.32,124,0,0
4172,2024-11-30,7,Laptop Pro,38,Lead,124992.43,0.101,2024-12-21,20241130,12624.24,21,0,0
4173,2025-06-26,775,Accessory Kit,48,Closed Won,23102.29,0.997,2025-12-29,20250626,23032.98,186,1,0
4174,2021-07-16,1050,Accessory Kit,2,Proposal,12871.71,0.455,2021-12-20,20210716,5856.63,157,0,0
4175,2024-11-01,197,Industrial Scanner,53,Qualified,37979.2,0.113,2025-05-08,20241101,4291.65,188,0,0
4176,2025-07-22,710,Monitoring Device,37,Qualified,9869.04,0.105,2026-01-09,20250722,1036.25,171,0,0
4177,2024-09-15,330,Laptop Pro,79,Lead,58777.34,0.085,2025-02-13,20240915,4996.07,151,0,0
4178,2024-09-12,592,Legacy Workstation,83,Lead,15696.89,0.009,2025-02-08,20240912,141.27,149,0,0
4179,2023-08-10,1085,Monitoring Device,46,Qualified,35492.85,0.37,2023-09-25,20230810,13132.35,46,0,0
4180,2022-12-17,476,Industrial Scanner,11,Closed Lost,19616.93,0.0,2023-03-07,20221217,0.0,80,0,1
4181,2024-12-18,870,Accessory Kit,80,Lead,249075.43,0.084,2025-07-09,20241218,20922.34,203,0,0
4182,2023-02-13,524,Industrial Scanner,20,Lead,73366.88,0.144,2023-08-23,20230213,10564.83,191,0,0
4183,2025-11-14,1085,Monitoring Device,70,Lead,12230.1,0.09,2025-12-15,20251114,1100.71,31,0,0
4184,2025-05-16,170,Tablet Enterprise,57,Qualified,139493.87,0.28,2025-08-29,20250516,39058.28,105,0,0
4185,2024-07-19,75,Service Contract,26,Proposal,17649.65,0.475,2025-02-16,20240719,8383.58,212,0,0
4186,2025-04-10,1133,Service Contract,52,Proposal,23016.24,0.536,2025-11-08,20250410,12336.7,212,0,0
4187,2025-04-11,104,Connectivity Module,4,Lead,11449.83,0.073,2025-06-23,20250411,835.84,73,0,0
4188,2024-02-12,206,Medical Sensor,23,Lead,8430.57,0.108,2024-05-11,20240212,910.5,89,0,0
4189,2025-03-05,1048,Service Contract,33,Lead,3869.12,0.034,2025-06-15,20250305,131.55,102,0,0
4190,2021-10-09,739,Tablet Enterprise,64,Proposal,42825.65,0.341,2022-03-14,20211009,14603.55,156,0,0
4191,2024-03-08,891,Connectivity Module,55,Proposal,8231.97,0.464,2024-08-11,20240308,3819.63,156,0,0
4192,2025-04-14,698,Connectivity Module,7,Proposal,28466.87,0.404,2025-10-10,20250414,11500.62,179,0,0
4193,2024-12-19,21,Tablet Enterprise,26,Proposal,32182.43,0.518,2025-03-13,20241219,16670.5,84,0,0
4194,2024-07-26,915,Medical Sensor,38,Lead,12313.24,0.108,2024-09-29,20240726,1329.83,65,0,0
4195,2022-12-07,545,Laptop Standard,75,Closed Won,13415.88,0.933,2023-04-18,20221207,12517.02,132,1,0
4196,2021-11-25,956,Laptop Standard,78,Closed Lost,132876.59,0.0,2022-04-26,20211125,0.0,152,0,1
4197,2023-08-25,67,Legacy Workstation,22,Qualified,9931.6,0.276,2023-11-14,20230825,2741.12,81,0,0
4198,2022-09-11,229,Laptop Pro,9,Lead,182069.58,0.166,2023-03-26,20220911,30223.55,196,0,0
4199,2025-09-18,193,Laptop Pro,31,Closed Won,47071.27,0.903,2026-03-03,20250918,42505.36,166,1,0
4200,2022-11-03,185,Legacy Workstation,30,Qualified,306705.64,0.295,2023-01-06,20221103,90478.16,64,0,0
4201,2023-11-17,1102,Laptop Standard,45,Lead,69908.26,0.161,2023-12-11,20231117,11255.23,24,0,0
4202,2024-04-14,271,Service Contract,38,Proposal,27034.02,0.413,2024-08-18,20240414,11165.05,126,0,0
4203,2024-10-22,1170,Service Contract,78,Lead,115941.87,0.161,2024-12-08,20241022,18666.64,47,0,0
4204,2025-09-17,896,Laptop Standard,76,Lead,153518.88,0.091,2026-02-05,20250917,13970.22,141,0,0
4205,2022-03-08,149,Connectivity Module,28,Qualified,5572.03,0.319,2022-07-20,20220308,1777.48,134,0,0
4206,2023-10-29,528,Tablet Enterprise,19,Lead,29798.97,0.0,2024-01-08,20231029,0.0,71,0,0
4207,2024-04-04,283,Industrial Scanner,4,Qualified,58824.9,0.209,2024-07-24,20240404,12294.4,111,0,0
4208,2024-06-03,363,Laptop Pro,72,Lead,20161.78,0.154,2024-08-20,20240603,3104.91,78,0,0
4209,2024-01-22,125,Laptop Pro,30,Proposal,42596.87,0.398,2024-02-11,20240122,16953.55,20,0,0
4210,2024-01-14,1076,Legacy Workstation,43,Closed Won,21195.93,0.912,2024-08-17,20240114,19330.69,216,1,0
4211,2022-06-30,414,Connectivity Module,63,Qualified,31435.55,0.164,2022-10-01,20220630,5155.43,93,0,0
4212,2022-11-21,416,Tablet Enterprise,57,Closed Won,38643.64,1.0,2023-05-25,20221121,38643.64,185,1,0
4213,2021-12-13,123,Tablet Enterprise,77,Closed Lost,53454.76,0.0,2022-02-11,20211213,0.0,60,0,1
4214,2022-04-14,747,Industrial Scanner,12,Proposal,58293.73,0.427,2022-10-19,20220414,24891.42,188,0,0
4215,2025-08-26,59,Accessory Kit,10,Negotiation,44876.23,0.673,2025-12-10,20250826,30201.7,106,0,0
4216,2022-10-10,875,Industrial Scanner,13,Negotiation,54711.39,0.597,2023-02-25,20221010,32662.7,138,0,0
4217,2023-02-12,547,Accessory Kit,52,Closed Won,160614.25,1.0,2023-04-01,20230212,160614.25,48,1,0
4218,2022-10-20,316,Service Contract,55,Proposal,149996.09,0.37,2023-04-09,20221020,55498.55,171,0,0
4219,2024-11-19,51,Legacy Workstation,76,Proposal,18133.32,0.333,2025-01-13,20241119,6038.4,55,0,0
4220,2023-01-01,152,Accessory Kit,56,Closed Lost,15396.39,0.123,2023-03-15,20230101,1893.76,73,0,1
4221,2024-09-29,543,Laptop Pro,29,Negotiation,106462.77,0.759,2024-12-26,20240929,80805.24,88,0,0
4222,2022-09-16,994,Tablet Enterprise,56,Qualified,22982.3,0.176,2023-04-07,20220916,4044.88,203,0,0
4223,2022-05-31,358,Connectivity Module,18,Lead,106012.71,0.111,2022-10-25,20220531,11767.41,147,0,0
4224,2022-05-23,1109,Monitoring Device,66,Qualified,69962.55,0.242,2022-08-12,20220523,16930.94,81,0,0
4225,2025-06-07,250,Accessory Kit,16,Negotiation,26086.35,0.757,2025-12-23,20250607,19747.37,199,0,0
4226,2024-10-20,281,Accessory Kit,51,Closed Won,11353.84,0.941,2025-04-23,20241020,10683.96,185,1,0
4227,2023-07-24,517,Tablet Enterprise,55,Negotiation,6268.32,0.637,2024-01-04,20230724,3992.92,164,0,0
4228,2025-12-21,1191,Legacy Workstation,52,Closed Lost,70770.67,0.083,2026-02-27,20251221,5873.97,68,0,1
4229,2022-04-07,61,Industrial Scanner,77,Qualified,23078.11,0.189,2022-09-14,20220407,4361.76,160,0,0
4230,2021-12-07,874,Medical Sensor,46,Qualified,35460.28,0.207,2022-02-05,20211207,7340.28,60,0,0
4231,2022-09-22,1165,Monitoring Device,59,Lead,17148.17,0.109,2023-02-04,20220922,1869.15,135,0,0
4232,2024-11-02,1048,Industrial Scanner,28,Proposal,33123.01,0.515,2025-01-06,20241102,17058.35,65,0,0
4233,2025-08-07,718,Legacy Workstation,3,Negotiation,27952.48,0.791,2025-10-16,20250807,22110.41,70,0,0
4234,2025-09-19,754,Legacy Workstation,18,Lead,23932.95,0.167,2026-01-10,20250919,3996.8,113,0,0
4235,2023-06-23,263,Monitoring Device,33,Qualified,182615.98,0.197,2023-11-16,20230623,35975.35,146,0,0
4236,2022-03-20,502,Accessory Kit,52,Closed Won,10715.22,1.0,2022-08-05,20220320,10715.22,138,1,0
4237,2025-09-28,355,Legacy Workstation,69,Negotiation,30444.15,0.704,2026-03-24,20250928,21432.68,177,0,0
4238,2024-02-24,602,Service Contract,68,Closed Won,69765.14,1.0,2024-09-30,20240224,69765.14,219,1,0
4239,2025-07-11,1081,Monitoring Device,38,Negotiation,30634.21,0.614,2025-08-22,20250711,18809.4,42,0,0
4240,2022-08-26,951,Monitoring Device,61,Closed Lost,205788.61,0.083,2022-11-03,20220826,17080.45,69,0,1
4241,2025-10-09,272,Monitoring Device,23,Closed Lost,22303.41,0.107,2025-11-04,20251009,2386.46,26,0,1
4242,2023-07-03,67,Laptop Standard,68,Qualified,205289.58,0.162,2023-08-06,20230703,33256.91,34,0,0
4243,2021-12-21,485,Service Contract,42,Qualified,6583.51,0.203,2022-05-27,20211221,1336.45,157,0,0
4244,2024-03-11,755,Accessory Kit,28,Qualified,80330.0,0.332,2024-05-08,20240311,26669.56,58,0,0
4245,2021-03-06,34,Accessory Kit,9,Qualified,58056.48,0.164,2021-06-17,20210306,9521.26,103,0,0
4246,2024-08-15,598,Connectivity Module,23,Negotiation,14107.23,0.661,2024-09-04,20240815,9324.88,20,0,0
4247,2024-11-05,1034,Laptop Pro,39,Qualified,8125.92,0.187,2025-03-24,20241105,1519.55,139,0,0
4248,2025-06-07,20,Laptop Standard,58,Negotiation,25096.36,0.604,2025-11-08,20250607,15158.2,154,0,0
4249,2022-11-17,681,Connectivity Module,12,Lead,10298.5,0.247,2023-06-15,20221117,2543.73,210,0,0
4250,2025-10-08,67,Laptop Standard,14,Closed Lost,16708.59,0.0,2025-12-14,20251008,0.0,67,0,1
4251,2022-06-18,478,Accessory Kit,59,Qualified,33772.0,0.236,2022-08-25,20220618,7970.19,68,0,0
4252,2024-08-01,842,Connectivity Module,69,Closed Won,10605.07,1.0,2024-10-11,20240801,10605.07,71,1,0
4253,2025-04-02,547,Accessory Kit,52,Proposal,25110.25,0.464,2025-08-29,20250402,11651.16,149,0,0
4254,2022-10-04,68,Accessory Kit,73,Negotiation,62131.03,0.772,2022-12-23,20221004,47965.16,80,0,0
