split,split_row_number,product_id,region_id,year_month,driver_rank,feature,feature_label,explained_class_num,explained_class,explained_class_probability,contribution_to_explained_class_probability,contribution_to_high_risk_probability,contribution_percentage_points,direction
scoring,598,1059,8,2025-12-01,3,revenue,Revenue,0,Low Risk,0.9935501112216176,0.04080071144882475,-0.030488249043760306,4.080071144882475,increases predicted class probability
scoring,598,1059,8,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.9935501112216176,0.03642958451092598,-0.027317768809168468,3.642958451092598,increases predicted class probability
scoring,598,1059,8,2025-12-01,5,units_sold,Units Sold,0,Low Risk,0.9935501112216176,0.033862814497908095,-0.02760670558517703,3.3862814497908094,increases predicted class probability
scoring,599,1059,9,2025-12-01,1,volatility_3m,Volatility 3M,1,Medium Risk,0.47399612101140165,0.13402977505883792,-0.21296344395877337,13.402977505883792,increases predicted class probability
scoring,599,1059,9,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.47399612101140165,0.1106228127412766,-0.1691479933633951,11.06228127412766,increases predicted class probability
scoring,599,1059,9,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.47399612101140165,-0.031404789378577415,0.041679327484163774,-3.1404789378577416,decreases predicted class probability
scoring,599,1059,9,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.47399612101140165,-0.03082902857936553,0.04363940351862381,-3.0829028579365527,decreases predicted class probability
scoring,599,1059,9,2025-12-01,5,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.47399612101140165,-0.027597701834804693,-0.007931530457769046,-2.759770183480469,decreases predicted class probability
scoring,600,1060,1,2025-12-01,1,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6635831463720446,0.03482308697741615,-0.04653440860724238,3.4823086977416153,increases predicted class probability
scoring,600,1060,1,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6635831463720446,0.03280813084004142,-0.04505649656152557,3.2808130840041425,increases predicted class probability
scoring,600,1060,1,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6635831463720446,0.026469361642111482,-0.04288801506443629,2.6469361642111484,increases predicted class probability
scoring,600,1060,1,2025-12-01,4,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.6635831463720446,0.025544834583981282,0.003445427389499271,2.554483458398128,increases predicted class probability
scoring,600,1060,1,2025-12-01,5,product_revenue_share_category_region,Product Revenue Share Category Region,1,Medium Risk,0.6635831463720446,-0.024754788349599672,0.006086305595537821,-2.4754788349599672,decreases predicted class probability
scoring,601,1060,10,2025-12-01,1,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6065267273872993,0.042634450527769555,-0.0555737114218279,4.263445052776955,increases predicted class probability
scoring,601,1060,10,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6065267273872993,0.036690275048465705,-0.05346250436328754,3.6690275048465706,increases predicted class probability
scoring,601,1060,10,2025-12-01,3,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6065267273872993,0.034959109740899774,-0.038874875210104666,3.4959109740899774,increases predicted class probability
scoring,601,1060,10,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6065267273872993,0.03088501921410814,-0.0442415323352527,3.0885019214108143,increases predicted class probability
scoring,601,1060,10,2025-12-01,5,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.6065267273872993,0.022835396669357803,0.0038851698336574863,2.28353966693578,increases predicted class probability
scoring,602,1060,2,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.8008942336890059,0.03294330029954408,-0.04637369285698653,3.294330029954408,increases predicted class probability
scoring,602,1060,2,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.8008942336890059,0.028615907263496103,-0.04240443775838467,2.8615907263496103,increases predicted class probability
scoring,602,1060,2,2025-12-01,3,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.8008942336890059,0.02851456935113373,0.0046992211672618085,2.851456935113373,increases predicted class probability
scoring,602,1060,2,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.8008942336890059,0.02839147465543633,-0.040373115311317105,2.839147465543633,increases predicted class probability
scoring,602,1060,2,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.8008942336890059,0.02655955288695294,-0.02090923325471844,2.655955288695294,increases predicted class probability
scoring,603,1060,3,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7141594737031784,0.035687634837881156,-0.05100626153335398,3.5687634837881155,increases predicted class probability
scoring,603,1060,3,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7141594737031784,0.033355195435649215,-0.04612046977755275,3.3355195435649216,increases predicted class probability
scoring,603,1060,3,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7141594737031784,0.030385870422833732,-0.045712663940595505,3.0385870422833734,increases predicted class probability
scoring,603,1060,3,2025-12-01,4,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.7141594737031784,0.03029493363863771,0.00307379835262646,3.0294933638637707,increases predicted class probability
scoring,603,1060,3,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.7141594737031784,0.02006712827578848,-0.01641933831640802,2.006712827578848,increases predicted class probability
scoring,604,1060,4,2025-12-01,1,volatility_3m,Volatility 3M,0,Low Risk,0.5583925117641367,0.06882137346152584,-0.1477346402818037,6.882137346152584,increases predicted class probability
scoring,604,1060,4,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.5583925117641367,0.06687380194037892,-0.15311202068400373,6.6873801940378925,increases predicted class probability
scoring,604,1060,4,2025-12-01,3,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.5583925117641367,0.04283576622030731,-0.02168305052933032,4.283576622030731,increases predicted class probability
scoring,604,1060,4,2025-12-01,4,rolling_units_mean_6m,Rolling Units Mean 6M,0,Low Risk,0.5583925117641367,0.025076118631895114,-0.02476227232872166,2.5076118631895112,increases predicted class probability
scoring,604,1060,4,2025-12-01,5,rolling_units_mean_3m,Rolling Units Mean 3M,0,Low Risk,0.5583925117641367,0.023891358066455436,-0.05436747123805154,2.3891358066455437,increases predicted class probability
scoring,605,1060,5,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.49913252951924736,0.034028283906090286,-0.048994670606353284,3.4028283906090286,increases predicted class probability
scoring,605,1060,5,2025-12-01,2,product_revenue_share_category_region,Product Revenue Share Category Region,1,Medium Risk,0.49913252951924736,-0.03146551993092662,0.008800013808875606,-3.146551993092662,decreases predicted class probability
scoring,605,1060,5,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.49913252951924736,0.027685718674913817,-0.04504764109833624,2.7685718674913815,increases predicted class probability
scoring,605,1060,5,2025-12-01,4,revenue_percentile_category_region,Revenue Percentile Category Region,1,Medium Risk,0.49913252951924736,-0.02370342030625123,-0.002122323761820775,-2.370342030625123,decreases predicted class probability
scoring,605,1060,5,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.49913252951924736,0.022442691892292196,-0.015432722556755329,2.2442691892292195,increases predicted class probability
scoring,606,1060,6,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.6384669199291935,0.04407041139571817,-0.0014946627846054302,4.407041139571817,increases predicted class probability
scoring,606,1060,6,2025-12-01,2,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.6384669199291935,0.02336207170453926,0.0013304786432015781,2.336207170453926,increases predicted class probability
scoring,606,1060,6,2025-12-01,3,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.6384669199291935,0.021317154905534277,-0.002648598952211685,2.131715490553428,increases predicted class probability
scoring,606,1060,6,2025-12-01,4,order_count,Order Count,0,Low Risk,0.6384669199291935,-0.018728984326962794,0.006937976494464083,-1.8728984326962794,decreases predicted class probability
scoring,606,1060,6,2025-12-01,5,covered_annual_quota_eur,Covered Annual Quota Eur,0,Low Risk,0.6384669199291935,-0.016791077466689522,0.0046069791127299345,-1.6791077466689521,decreases predicted class probability
scoring,607,1060,7,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7319479635356679,0.041024811666782714,-0.058472247451276736,4.102481166678271,increases predicted class probability
scoring,607,1060,7,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7319479635356679,0.03830061122012395,-0.05012237073598752,3.830061122012395,increases predicted class probability
scoring,607,1060,7,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7319479635356679,0.03459616190373077,-0.05034120864161488,3.459616190373077,increases predicted class probability
scoring,607,1060,7,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.7319479635356679,0.030240871387539933,-0.04085822945329974,3.0240871387539934,increases predicted class probability
scoring,607,1060,7,2025-12-01,5,customer_count_growth_pct,Customer Count Growth Pct,1,Medium Risk,0.7319479635356679,0.02728380957535993,-0.022366354602712246,2.7283809575359927,increases predicted class probability
scoring,608,1060,8,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.7590800807634739,0.03552070327679324,-0.04218291862058754,3.552070327679324,increases predicted class probability
scoring,608,1060,8,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.7590800807634739,0.03327044763214785,-0.046374511062132154,3.327044763214785,increases predicted class probability
scoring,608,1060,8,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.7590800807634739,0.03278172098529893,-0.04253160398139504,3.278172098529893,increases predicted class probability
scoring,608,1060,8,2025-12-01,4,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.7590800807634739,0.026135472721759402,0.0030315191993714706,2.61354727217594,increases predicted class probability
scoring,608,1060,8,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.7590800807634739,0.02355394930670264,-0.03198831356581752,2.355394930670264,increases predicted class probability
scoring,609,1060,9,2025-12-01,1,units_lag_1m,Units Lag 1M,1,Medium Risk,0.451964944669618,0.03747515652011401,-0.04946093581477015,3.747515652011401,increases predicted class probability
scoring,609,1060,9,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.451964944669618,0.03260923168295671,-0.04609046586444043,3.2609231682956707,increases predicted class probability
scoring,609,1060,9,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.451964944669618,0.027212699697976236,-0.035904556144119255,2.7212699697976235,increases predicted class probability
scoring,609,1060,9,2025-12-01,4,trend_slope_3m,Trend Slope 3M,1,Medium Risk,0.451964944669618,-0.025702670005048757,0.033783651367109334,-2.5702670005048756,decreases predicted class probability
scoring,609,1060,9,2025-12-01,5,product_revenue_share_category_region,Product Revenue Share Category Region,1,Medium Risk,0.451964944669618,-0.024409003990320786,0.01460769799852081,-2.4409003990320786,decreases predicted class probability
scoring,610,1061,1,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.623772114935374,0.04068192152661442,-0.04484176229574149,4.068192152661442,increases predicted class probability
scoring,610,1061,1,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.623772114935374,0.03338135731822985,-0.04623989210948439,3.338135731822985,increases predicted class probability
scoring,610,1061,1,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.623772114935374,0.028995244166279705,-0.04136790996049753,2.8995244166279703,increases predicted class probability
scoring,610,1061,1,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.623772114935374,0.021576869864428746,-0.025076906671397663,2.1576869864428745,increases predicted class probability
scoring,610,1061,1,2025-12-01,5,revenue_percentile_category_region,Revenue Percentile Category Region,1,Medium Risk,0.623772114935374,0.018016239403894935,0.0010885238388635018,1.8016239403894936,increases predicted class probability
scoring,611,1061,10,2025-12-01,1,volatility_3m,Volatility 3M,1,Medium Risk,0.6452697982893146,0.11467387055006614,-0.1736961104768299,11.467387055006615,increases predicted class probability
scoring,611,1061,10,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.6452697982893146,0.09493808463059882,-0.14454494843797608,9.493808463059882,increases predicted class probability
scoring,611,1061,10,2025-12-01,3,risk_factor_sales_drop,Risk Factor Sales Drop,1,Medium Risk,0.6452697982893146,0.03869678143295555,-0.04527145627089604,3.8696781432955554,increases predicted class probability
scoring,611,1061,10,2025-12-01,4,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.6452697982893146,0.03287034535717309,-0.047084473816103325,3.287034535717309,increases predicted class probability
scoring,611,1061,10,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6452697982893146,-0.032111666048354144,0.04472814978188938,-3.2111666048354146,decreases predicted class probability
scoring,612,1061,2,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.6759966495789442,0.057530294718398954,-0.014569286458874169,5.753029471839896,increases predicted class probability
scoring,612,1061,2,2025-12-01,2,trend_slope_3m,Trend Slope 3M,0,Low Risk,0.6759966495789442,0.017801224141769288,-0.042916693669148284,1.7801224141769287,increases predicted class probability
scoring,612,1061,2,2025-12-01,3,volatility_3m,Volatility 3M,0,Low Risk,0.6759966495789442,0.017604068403393996,-0.028220582690417148,1.7604068403393995,increases predicted class probability
scoring,612,1061,2,2025-12-01,4,customer_count_growth_pct,Customer Count Growth Pct,0,Low Risk,0.6759966495789442,0.01584244166783824,0.0052023900063142255,1.5842441667838238,increases predicted class probability
scoring,612,1061,2,2025-12-01,5,customers_lag_1m,Customers Lag 1M,0,Low Risk,0.6759966495789442,0.015378833066314206,-0.041276414034735066,1.5378833066314206,increases predicted class probability
